SrcEntity	TgtEntity	Score
http://snomed.info/id/35917007	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2852	1.0
http://snomed.info/id/443961001	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2852	1.0
http://snomed.info/id/4797003	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2853	1.0
http://snomed.info/id/422470007	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2854	1.0
http://snomed.info/id/443416007	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2855	1.0
http://snomed.info/id/32048006	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2855	1.0
http://snomed.info/id/9436005	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2856	1.0
http://snomed.info/id/37039006	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2857	1.0
http://snomed.info/id/127022002	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2858	1.0
http://snomed.info/id/127021009	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2859	1.0
http://snomed.info/id/307651005	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2862	1.0
http://snomed.info/id/52967002	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2862	1.0
http://snomed.info/id/20462008	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4313	1.0
http://snomed.info/id/398623004	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7506	1.0
http://snomed.info/id/128847002	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7506	1.0
http://snomed.info/id/400131007	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7393	1.0
http://snomed.info/id/72079004	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6801	1.0
http://snomed.info/id/403999006	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6801	1.0
http://snomed.info/id/126846004	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4434	1.0
http://snomed.info/id/253008000	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2879	1.0
